left_id,left_canonical_name,left_normalized_name,right_id,right_canonical_name,right_normalized_name,similarity,suggested_name,approved,memo
84,매실액,매실액,2067,명란,명란,0.9344,,,
104,청국장,청국장,1883,미역,미역,0.9344,,,
132,마요네즈,마요네즈,200,청주,청주,0.9344,,,
135,들깨,들깨,546,오리고기,오리고기,0.9344,,,
138,들깨가루,들깨가루,2069,세발나물,세발나물,0.9344,,,
181,당면,면,1883,미역,미역,0.9344,,,
188,생강가루,생강가루,498,와사비,와사비,0.9344,,,
283,호두,호두,1997,곤약면,곤약면,0.9344,,,
332,스위트콘,스위트콘,2635,자른미역,자른미역,0.9344,,,
344,국간장(조선간장),국간장(조선간장),1837,짜장가루,짜장가루,0.9344,,,
373,들깻가루,들깻가루,1876,감식초,감식초,0.9344,,,
546,오리고기,오리고기,2570,도라지채,도라지채,0.9344,,,
952,양파즙,양파즙,1837,짜장가루,짜장가루,0.9344,,,
1763,취나물,취나물,2622,매실,매실,0.9344,,,
1837,짜장가루,짜장가루,1883,미역,미역,0.9344,,,
1876,감식초,감식초,2846,대파흰뿌리,대파흰뿌리,0.9344,,,
1883,미역,미역,2470,어간장,어간장,0.9344,,,
1981,파채,파채,2163,양파(소),양파(소),0.9344,,,
2033,참치캔,참치캔,2470,어간장,어간장,0.9344,,,
2170,흰양파,흰양파,2390,녹말,녹말,0.9344,,,
2259,청고추,청고추,3170,야채어묵,야채어묵,0.9344,,,
2381,무말랭이,무말랭이,2805,미원,미원,0.9344,,,
20,집고추장,집고추장,1924,불린미역,불린미역,0.9343,,,
35,깨소금,깨소금,556,게맛살,게맛살,0.9343,,,
50,참치액,참치액,2317,발사믹식초,발사믹식초,0.9343,,,
106,베이컨,베이컨,2646,구운어묵,구운어묵,0.9343,,,
108,참치,참치,1763,취나물,취나물,0.9343,,,
108,참치,참치,2689,소면,소면,0.9343,,,
373,들깻가루,들깻가루,2019,열무김치,열무김치,0.9343,,,
556,게맛살,게맛살,2440,땅콩버터,땅콩버터,0.9343,,,
896,체더치즈,체더치즈,2470,어간장,어간장,0.9343,,,
1129,새송이버섯 작은것,새송이버섯,2664,미니 파프리카,미니파프리카,0.9343,,,
1234,쯔유,쯔유,1856,후랑크소세지,후랑크소세지,0.9343,,,
1391,소세지,소세지,3578,큰감자,큰감자,0.9343,,,
1724,찐계란,찐계란,1936,조각다시마,조각다시마,0.9343,,,
1856,후랑크소세지,후랑크소세지,1986,다진야채,다진야채,0.9343,,,
1887,가래떡,가래떡,2274,생강소스,생강소스,0.9343,,,
1961,다시마물,다시마물,2845,냉동꽃게,냉동꽃게,0.9343,,,
2474,톳,톳,2481,알감자,알감자,0.9343,,,
35,깨소금,깨소금,559,머스터드소스,머스터드소스,0.9342,,,
37,매실청,매실청,2341,무시래기,무시래기,0.9342,,,
42,식용유,식용유,48,무,무,0.9342,,,
42,식용유,식용유,2200,허브솔트,허브솔트,0.9342,,,
80,식초,식초,264,섬초,섬초,0.9342,,,
81,청경채,청경채,175,차돌박이,차돌박이,0.9342,,,
84,매실액,매실액,118,머스타드,머스타드,0.9342,,,
84,매실액,매실액,2625,근대,근대,0.9342,,,
108,참치,참치,1770,원당,원당,0.9342,,,
137,깻잎,깻잎,196,황태채,황태채,0.9342,,,
193,홀그레인머스타드,홀그레인머스타드,1961,다시마물,다시마물,0.9342,,,
246,맛간장(진간장),맛간장(진간장),2263,매실액기스,매실액기스,0.9342,,,
261,상추,상추,3170,야채어묵,야채어묵,0.9342,,,
273,달래,달래,283,호두,호두,0.9342,,,
273,달래,달래,1937,청오이,청오이,0.9342,,,
293,미나리,미나리,2753,노랑파프리카,노랑파프리카,0.9342,,,
313,밥새우,밥새우,2665,짜장소스,짜장소스,0.9342,,,
332,스위트콘,스위트콘,2660,새우가루,새우가루,0.9342,,,
546,오리고기,오리고기,2067,명란,명란,0.9342,,,
948,뉴슈가,뉴슈가,2189,피망(小),피망(小),0.9342,,,
1731,코인육수,코인육수,2689,소면,소면,0.9342,,,
1782,시판 닭가슴살,시판닭가슴살,2243,닭가슴살 삶은 육수,닭가슴살육수,0.9342,,,
1837,짜장가루,짜장가루,1948,새우젓국물,새우젓국물,0.9342,,,
1856,후랑크소세지,후랑크소세지,2012,실채,실채,0.9342,,,
1879,둥근긴어묵,둥근긴어묵,2263,매실액기스,매실액기스,0.9342,,,
1968,황석어젓,황석어젓,2294,파래김,파래김,0.9342,,,
1993,참치(연어캔),참치(연어캔),2359,손질오징어,손질오징어,0.9342,,,
2003,다시다,다시다,2317,발사믹식초,발사믹식초,0.9342,,,
2014,순두부,순두부,2341,무시래기,무시래기,0.9342,,,
2034,후추 한 번,후추한번,2891,저염 명란,저염명란,0.9342,,,
2124,건미역,건미역,2427,다진견과류,다진견과류,0.9342,,,
2173,동그란어묵,동그란어묵,2667,꼬치나이쑤시게,꼬치나이쑤시게,0.9342,,,
2200,허브솔트,허브솔트,2860,찐감자,찐감자,0.9342,,,
42,식용유,식용유,43,굴소스,굴소스,0.9341,,,
81,청경채,청경채,1131,집간장,집간장,0.9341,,,
108,참치,참치,2075,연두부,연두부,0.9341,,,
118,머스타드,머스타드,2014,순두부,순두부,0.9341,,,
135,들깨,들깨,1812,슬라이스치즈,슬라이스치즈,0.9341,,,
152,크래미,크래미,344,국간장(조선간장),국간장(조선간장),0.9341,,,
191,숙주,숙주,2008,통들깨,통들깨,0.9341,,,
193,홀그레인머스타드,홀그레인머스타드,2097,굴비,굴비,0.9341,,,
216,견과류,견과류,1172,부침유,부침유,0.9341,,,
332,스위트콘,스위트콘,2793,네모참치,네모참치,0.9341,,,
344,국간장(조선간장),국간장(조선간장),2012,실채,실채,0.9341,,,
546,오리고기,오리고기,2229,건표고,건표고,0.9341,,,
567,캐찹,캐찹,1879,둥근긴어묵,둥근긴어묵,0.9341,,,
1172,부침유,부침유,2067,명란,명란,0.9341,,,
1727,숙주나물,숙주나물,2462,굴,굴,0.9341,,,
1727,숙주나물,숙주나물,2635,자른미역,자른미역,0.9341,,,
1731,코인육수,코인육수,2660,새우가루,새우가루,0.9341,,,
1773,통후추,통후추,1893,오이맛고추,오이맛고추,0.9341,,,
2003,다시다,다시다,2860,찐감자,찐감자,0.9341,,,
2014,순두부,순두부,2022,피망,피망,0.9341,,,
2229,건표고,건표고,2570,도라지채,도라지채,0.9341,,,
2359,손질오징어,손질오징어,2750,죽봉어묵,죽봉어묵,0.9341,,,
18,고추장,고추장,2259,청고추,청고추,0.934,,,
35,깨소금,깨소금,2168,자숙새우,자숙새우,0.934,,,
35,깨소금,깨소금,2477,초고추장,초고추장,0.934,,,
84,매실액,매실액,132,마요네즈,마요네즈,0.934,,,
93,도토리묵,도토리묵,2341,무시래기,무시래기,0.934,,,
117,파슬리,파슬리,2478,머스타드소스,머스타드소스,0.934,,,
118,머스타드,머스타드,1734,쪽파,쪽파,0.934,,,
132,마요네즈,마요네즈,293,미나리,미나리,0.934,,,
152,크래미,크래미,2568,깻가루,깻가루,0.934,,,
373,들깻가루,들깻가루,1809,느타리버섯,느타리버섯,0.934,,,
373,들깻가루,들깻가루,2570,도라지채,도라지채,0.934,,,
498,와사비,와사비,2014,순두부,순두부,0.934,,,
559,머스터드소스,머스터드소스,2168,자숙새우,자숙새우,0.934,,,
567,캐찹,캐찹,1986,다진야채,다진야채,0.934,,,
1853,단호박,단호박,2019,열무김치,열무김치,0.934,,,
1879,둥근긴어묵,둥근긴어묵,2097,굴비,굴비,0.934,,,
2019,열무김치,열무김치,2750,죽봉어묵,죽봉어묵,0.934,,,
9,대파,대파,138,들깨가루,들깨가루,0.9339,,,
19,된장,된장,2665,짜장소스,짜장소스,0.9339,,,
20,집고추장,집고추장,556,게맛살,게맛살,0.9339,,,
22,사각어묵,어묵,2014,순두부,순두부,0.9339,,,
35,깨소금,깨소금,275,꼬막,꼬막,0.9339,,,
48,무,무,293,미나리,미나리,0.9339,,,
84,매실액,매실액,2368,청양고추가루,청양고추가루,0.9339,,,
104,청국장,청국장,2014,순두부,순두부,0.9339,,,
104,청국장,청국장,2104,다진양파,다진양파,0.9339,,,
116,떡볶이떡,떡,2373,사과 간 것(사과주스),사과간것(사과주스),0.9339,,,
118,머스타드,머스타드,2630,단감,단감,0.9339,,,
181,당면,면,1771,피클링 스파이스,피클링스파이스,0.9339,,,
181,당면,면,2241,말린 표고,말린표고,0.9339,,,
200,청주,청주,1968,황석어젓,황석어젓,0.9339,,,
293,미나리,미나리,1734,쪽파,쪽파,0.9339,,,
344,국간장(조선간장),국간장(조선간장),2381,무말랭이,무말랭이,0.9339,,,
567,캐찹,캐찹,1888,바비큐소스,바비큐소스,0.9339,,,
896,체더치즈,체더치즈,1234,쯔유,쯔유,0.9339,,,
1727,숙주나물,숙주나물,2793,네모참치,네모참치,0.9339,,,
1770,원당,원당,2089,고수,고수,0.9339,,,
1771,피클링 스파이스,피클링스파이스,2048,알래스칸 사각어묵,알래스칸사각어묵,0.9339,,,
1888,바비큐소스,바비큐소스,2753,노랑파프리카,노랑파프리카,0.9339,,,
1937,청오이,청오이,2688,바지락살,바지락살,0.9339,,,
1971,식용류,식용류,2003,다시다,다시다,0.9339,,,
2557,노랑피망,노랑피망,2845,냉동꽃게,냉동꽃게,0.9339,,,
9,대파,대파,2427,다진견과류,다진견과류,0.9338,,,
86,캐첩,케첩,2241,말린 표고,말린표고,0.9338,,,
138,들깨가루,들깨가루,193,홀그레인머스타드,홀그레인머스타드,0.9338,,,
152,크래미,크래미,1971,식용류,식용류,0.9338,,,
168,"진미채
크게",진미채,2483,사각어묵 3장,사각어묵3장,0.9338,,,
246,맛간장(진간장),맛간장(진간장),2324,동글 어묵,동글어묵,0.9338,,,
344,국간장(조선간장),국간장(조선간장),3578,큰감자,큰감자,0.9338,,,
498,와사비,와사비,1837,짜장가루,짜장가루,0.9338,,,
712,리챔,리챔,2218,가시오이,가시오이,0.9338,,,
1391,소세지,소세지,1986,다진야채,다진야채,0.9338,,,
1391,소세지,소세지,2319,넓적 어묵,넓적어묵,0.9338,,,
1729,알육수,알육수,2390,녹말,녹말,0.9338,,,
1781,"튀김가루
수북이",튀김가루,3959,"레드페퍼
or땡초",레드페퍼,0.9338,,,
1883,미역,미역,2069,세발나물,세발나물,0.9338,,,
1924,불린미역,불린미역,1948,새우젓국물,새우젓국물,0.9338,,,
1936,조각다시마,조각다시마,2470,어간장,어간장,0.9338,,,
1949,순대,순대,2025,양송이버섯,양송이버섯,0.9338,,,
2005,북어채,북어채,2660,새우가루,새우가루,0.9338,,,
2039,모듬 어묵,모듬어묵,2173,동그란어묵,동그란어묵,0.9338,어묵,Y,rule_exact_after_cleanup
2200,허브솔트,허브솔트,2625,근대,근대,0.9338,,,
2259,청고추,청고추,2648,건고추,건고추,0.9338,,,
2440,땅콩버터,땅콩버터,2614,생강청,생강청,0.9338,,,
19,된장,된장,2229,건표고,건표고,0.9337,,,
22,사각어묵,어묵,2481,알감자,알감자,0.9337,,,
36,생취나물,나물,3300,대파(흰부분),대파(),0.9337,,,
48,무,무,75,청포묵,청포묵,0.9337,,,
50,참치액,참치액,108,참치,참치,0.9337,,,
75,청포묵,청포묵,93,도토리묵,도토리묵,0.9337,,,
84,매실액,매실액,2570,도라지채,도라지채,0.9337,,,
104,청국장,청국장,3578,큰감자,큰감자,0.9337,,,
193,홀그레인머스타드,홀그레인머스타드,200,청주,청주,0.9337,,,
196,황태채,황태채,1439,꽁치통조림,꽁치통조림,0.9337,,,
196,황태채,황태채,2805,미원,미원,0.9337,,,
361,소주,소주,1727,숙주나물,숙주나물,0.9337,,,
361,소주,소주,2474,톳,톳,0.9337,,,
556,게맛살,게맛살,1770,원당,원당,0.9337,,,
1391,소세지,소세지,1936,조각다시마,조각다시마,0.9337,,,
1790,사각어묵(2장),사각어묵(2장),2456,얼갈이,얼갈이,0.9337,,,
1856,후랑크소세지,후랑크소세지,2003,다시다,다시다,0.9337,,,
1886,참치1캔,참치1캔,2173,동그란어묵,동그란어묵,0.9337,,,
1937,청오이,청오이,2163,양파(소),양파(소),0.9337,,,
1948,새우젓국물,새우젓국물,2341,무시래기,무시래기,0.9337,,,
1954,조선호박,조선호박,2218,가시오이,가시오이,0.9337,,,
2005,북어채,북어채,2688,바지락살,바지락살,0.9337,,,
2033,참치캔,참치캔,2317,발사믹식초,발사믹식초,0.9337,,,
2104,다진양파,다진양파,2474,톳,톳,0.9337,,,
2153,두부 1모,두부1모,2293,시금치 1단,시금치1단,0.9337,,,
2427,다진견과류,다진견과류,2750,죽봉어묵,죽봉어묵,0.9337,,,
2689,소면,소면,3578,큰감자,큰감자,0.9337,,,
9,대파,대파,669,해바라기유,해바라기유,0.9336,,,
42,식용유,식용유,2274,생강소스,생강소스,0.9336,,,
78,부추,부추,2805,미원,미원,0.9336,,,
93,도토리묵,도토리묵,1809,느타리버섯,느타리버섯,0.9336,,,
93,도토리묵,도토리묵,2381,무말랭이,무말랭이,0.9336,,,
104,청국장,청국장,1734,쪽파,쪽파,0.9336,,,
133,파슬리가루,파슬리가루,1949,순대,순대,0.9336,,,
137,깻잎,깻잎,2643,짜투리채소,짜투리채소,0.9336,,,
138,들깨가루,들깨가루,1886,참치1캔,참치1캔,0.9336,,,
152,크래미,크래미,2099,납작어묵,납작어묵,0.9336,,,
1391,소세지,소세지,1971,식용류,식용류,0.9336,,,
1476,조림간장,조림간장,1987,녹말가루,녹말가루,0.9336,,,
1734,쪽파,쪽파,2185,보리새우,보리새우,0.9336,,,
1773,통후추,통후추,2648,건고추,건고추,0.9336,,,
1876,감식초,감식초,2614,생강청,생강청,0.9336,,,
1883,미역,미역,2218,가시오이,가시오이,0.9336,,,
1896,감자 중간크기,감자중간크기,2028,감자 中,감자中,0.9336,,,
1910,밀가루,밀가루,3715,옥수수,옥수수,0.9336,,,
1997,곤약면,곤약면,2185,보리새우,보리새우,0.9336,,,
2008,통들깨,통들깨,2075,연두부,연두부,0.9336,,,
2153,두부 1모,두부1모,2240,말린 다시마 조각,말린다시마조각,0.9336,,,
2261,방울양배추,방울양배추,3170,야채어묵,야채어묵,0.9336,,,
6,무청시래기,무청시래기,1439,꽁치통조림,꽁치통조림,0.9335,,,
18,고추장,고추장,2477,초고추장,초고추장,0.9335,,,
56,두부,두부,350,생강술,생강술,0.9335,,,
108,참치,참치,546,오리고기,오리고기,0.9335,,,
132,마요네즈,마요네즈,166,연겨자,연겨자,0.9335,,,
132,마요네즈,마요네즈,1439,꽁치통조림,꽁치통조림,0.9335,,,
138,들깨가루,들깨가루,2722,다시육수,다시육수,0.9335,,,
152,크래미,크래미,2025,양송이버섯,양송이버섯,0.9335,,,
181,당면,면,713,묵은지,묵은지,0.9335,,,
546,오리고기,오리고기,1853,단호박,단호박,0.9335,,,
1724,찐계란,찐계란,1837,짜장가루,짜장가루,0.9335,,,
1876,감식초,감식초,2557,노랑피망,노랑피망,0.9335,,,
1876,감식초,감식초,2753,노랑파프리카,노랑파프리카,0.9335,,,
1938,적채,적채,2722,다시육수,다시육수,0.9335,,,
1997,곤약면,곤약면,2008,통들깨,통들깨,0.9335,,,
2015,멸치가루,멸치가루,2184,잔멸치,잔멸치,0.9335,,,
2022,피망,피망,3578,큰감자,큰감자,0.9335,,,
2075,연두부,연두부,2478,머스타드소스,머스타드소스,0.9335,,,
2124,건미역,건미역,2622,매실,매실,0.9335,,,
2324,동글 어묵,동글어묵,2337,땡초,땡초,0.9335,,,
2477,초고추장,초고추장,2630,단감,단감,0.9335,,,
42,식용유,식용유,1731,코인육수,코인육수,0.9334,,,
43,굴소스,굴소스,2168,자숙새우,자숙새우,0.9334,,,
75,청포묵,청포묵,2099,납작어묵,납작어묵,0.9334,,,
84,매실액,매실액,2553,비름나물,비름나물,0.9334,,,
216,견과류,견과류,2183,손두부,손두부,0.9334,,,
546,오리고기,오리고기,2012,실채,실채,0.9334,,,
664,아삭이고추,아삭이고추,1724,찐계란,찐계란,0.9334,,,
713,묵은지,묵은지,2625,근대,근대,0.9334,,,
1734,쪽파,쪽파,2368,청양고추가루,청양고추가루,0.9334,,,
1734,쪽파,쪽파,2570,도라지채,도라지채,0.9334,,,
1770,원당,원당,1856,후랑크소세지,후랑크소세지,0.9334,,,
1879,둥근긴어묵,둥근긴어묵,2124,건미역,건미역,0.9334,,,
1948,새우젓국물,새우젓국물,2012,실채,실채,0.9334,,,
2008,통들깨,통들깨,2270,잔파,잔파,0.9334,,,
2075,연두부,연두부,2341,무시래기,무시래기,0.9334,,,
2200,허브솔트,허브솔트,2317,발사믹식초,발사믹식초,0.9334,,,
2200,허브솔트,허브솔트,2753,노랑파프리카,노랑파프리카,0.9334,,,
2701,파프리카 빨강이,파프리카빨강이,2709,파프리카빨강,파프리카빨강,0.9334,파프리카,Y,rule_exact_after_cleanup
20,집고추장,집고추장,1724,찐계란,찐계란,0.9333,,,
135,들깨,들깨,2531,찍어먹을맛간장,찍어먹을맛간장,0.9333,,,
138,들깨가루,들깨가루,1731,코인육수,코인육수,0.9333,,,
191,숙주,숙주,2688,바지락살,바지락살,0.9333,,,
712,리챔,리챔,1234,쯔유,쯔유,0.9333,,,
713,묵은지,묵은지,2390,녹말,녹말,0.9333,,,
1172,부침유,부침유,2263,매실액기스,매실액기스,0.9333,,,
1476,조림간장,조림간장,2019,열무김치,열무김치,0.9333,,,
1809,느타리버섯,느타리버섯,2075,연두부,연두부,0.9333,,,
1997,곤약면,곤약면,2128,쑥갓,쑥갓,0.9333,,,
2039,모듬 어묵,모듬어묵,2437,콩나물 1봉,콩나물1봉,0.9333,,,
67,콩나물,콩나물,2075,연두부,연두부,0.9332,,,
104,청국장,청국장,2689,소면,소면,0.9332,,,
104,청국장,청국장,2883,통조림참치캔,통조림참치캔,0.9332,,,
113,건새우,새우,2401,우리밀 볼어묵,우리밀볼어묵,0.9332,,,
117,파슬리,파슬리,951,새우젓,새우젓,0.9332,,,
132,마요네즈,마요네즈,1961,다시마물,다시마물,0.9332,,,
193,홀그레인머스타드,홀그레인머스타드,1968,황석어젓,황석어젓,0.9332,,,
196,황태채,황태채,2390,녹말,녹말,0.9332,,,
273,달래,달래,1234,쯔유,쯔유,0.9332,,,
373,들깻가루,들깻가루,498,와사비,와사비,0.9332,,,
387,깨 간 것,깨간것,853,다진 당근,다진당근,0.9332,,,
559,머스터드소스,머스터드소스,669,해바라기유,해바라기유,0.9332,,,
712,리챔,리챔,952,양파즙,양파즙,0.9332,,,
1131,집간장,집간장,2012,실채,실채,0.9332,,,
1234,쯔유,쯔유,1981,파채,파채,0.9332,,,
1391,소세지,소세지,2390,녹말,녹말,0.9332,,,
1727,숙주나물,숙주나물,2097,굴비,굴비,0.9332,,,
1731,코인육수,코인육수,2557,노랑피망,노랑피망,0.9332,,,
1853,단호박,단호박,2470,어간장,어간장,0.9332,,,
1856,후랑크소세지,후랑크소세지,2005,북어채,북어채,0.9332,,,
1876,감식초,감식초,1938,적채,적채,0.9332,,,
1888,바비큐소스,바비큐소스,2075,연두부,연두부,0.9332,,,
1968,황석어젓,황석어젓,2005,북어채,북어채,0.9332,,,
1986,다진야채,다진야채,2270,잔파,잔파,0.9332,,,
2019,열무김치,열무김치,2229,건표고,건표고,0.9332,,,
2304,얼가리,얼가리,2317,발사믹식초,발사믹식초,0.9332,,,
2625,근대,근대,2750,죽봉어묵,죽봉어묵,0.9332,,,
9,대파,대파,2793,네모참치,네모참치,0.9331,,,
43,굴소스,굴소스,1937,청오이,청오이,0.9331,,,
117,파슬리,파슬리,239,가지,가지,0.9331,,,
118,머스타드,머스타드,2229,건표고,건표고,0.9331,,,
161,"파프리카
노란 빨강",파프리카,2702,파프리카 노랑이,파프리카노랑이,0.9331,파프리카,Y,rule_exact_after_cleanup
196,황태채,황태채,2557,노랑피망,노랑피망,0.9331,,,
293,미나리,미나리,2185,보리새우,보리새우,0.9331,,,
344,국간장(조선간장),국간장(조선간장),2263,매실액기스,매실액기스,0.9331,,,
358,대패 삼겹살,대패삼겹살,948,뉴슈가,뉴슈가,0.9331,,,
373,들깻가루,들깻가루,2625,근대,근대,0.9331,,,
713,묵은지,묵은지,2008,통들깨,통들깨,0.9331,,,
1131,집간장,집간장,2252,모두부,모두부,0.9331,,,
1439,꽁치통조림,꽁치통조림,1837,짜장가루,짜장가루,0.9331,,,
1731,코인육수,코인육수,1853,단호박,단호박,0.9331,,,
1879,둥근긴어묵,둥근긴어묵,2557,노랑피망,노랑피망,0.9331,,,
1879,둥근긴어묵,둥근긴어묵,2860,찐감자,찐감자,0.9331,,,
1883,미역,미역,2661,메이플시럽,메이플시럽,0.9331,,,
1968,황석어젓,황석어젓,2359,손질오징어,손질오징어,0.9331,,,
2014,순두부,순두부,2317,발사믹식초,발사믹식초,0.9331,,,
2097,굴비,굴비,2252,모두부,모두부,0.9331,,,
2341,무시래기,무시래기,2455,사각 어묵,사각어묵,0.9331,,,
2462,굴,굴,2661,메이플시럽,메이플시럽,0.9331,,,
2682,완두콩,완두콩,3170,야채어묵,야채어묵,0.9331,,,
13,맛술,맛술,2019,열무김치,열무김치,0.933,,,
43,굴소스,굴소스,50,참치액,참치액,0.933,,,
101,"양파
작은사이즈",양파,2517,중간 고춧가루,중간고춧가루,0.933,,,
129,맛살,맛살,1724,찐계란,찐계란,0.933,,,
193,홀그레인머스타드,홀그레인머스타드,1476,조림간장,조림간장,0.933,,,
239,가지,가지,2614,생강청,생강청,0.933,,,
283,호두,호두,948,뉴슈가,뉴슈가,0.933,,,
546,오리고기,오리고기,2168,자숙새우,자숙새우,0.933,,,
546,오리고기,오리고기,3578,큰감자,큰감자,0.933,,,
713,묵은지,묵은지,2622,매실,매실,0.933,,,
713,묵은지,묵은지,2891,저염 명란,저염명란,0.933,,,
948,뉴슈가,뉴슈가,1956,프랑크소세지,프랑크소세지,0.933,,,
1131,집간장,집간장,2067,명란,명란,0.933,,,
1172,부침유,부침유,2288,인삼,인삼,0.933,,,
1724,찐계란,찐계란,2168,자숙새우,자숙새우,0.933,,,
1763,취나물,취나물,1856,후랑크소세지,후랑크소세지,0.933,,,
1936,조각다시마,조각다시마,2168,자숙새우,자숙새우,0.933,,,
1940,주황 파프리카,주황파프리카,2619,사천 고추,사천고추,0.933,,,
2008,통들깨,통들깨,2880,볶은참깨,볶은참깨,0.933,,,
2044,참나물,참나물,2252,모두부,모두부,0.933,,,
2069,세발나물,세발나물,2661,메이플시럽,메이플시럽,0.933,,,
2168,자숙새우,자숙새우,2252,모두부,모두부,0.933,,,
9,대파,대파,1783,겨자,겨자,0.9329,,,
19,된장,된장,2623,가루분,가루분,0.9329,,,
37,매실청,매실청,2294,파래김,파래김,0.9329,,,
43,굴소스,굴소스,951,새우젓,새우젓,0.9329,,,
56,두부,두부,1856,후랑크소세지,후랑크소세지,0.9329,,,
108,참치,참치,2005,북어채,북어채,0.9329,,,
115,알배추,배추,1807,백후추,백후추,0.9329,,,
275,꼬막,꼬막,283,호두,호두,0.9329,,,
283,호두,호두,2667,꼬치나이쑤시게,꼬치나이쑤시게,0.9329,,,
344,국간장(조선간장),국간장(조선간장),546,오리고기,오리고기,0.9329,,,
358,대패 삼겹살,대패삼겹살,2173,동그란어묵,동그란어묵,0.9329,,,
361,소주,소주,1811,다진파,다진파,0.9329,,,
370,황태,황태,2635,자른미역,자른미역,0.9329,,,
373,들깻가루,들깻가루,1729,알육수,알육수,0.9329,,,
556,게맛살,게맛살,2570,도라지채,도라지채,0.9329,,,
556,게맛살,게맛살,2646,구운어묵,구운어묵,0.9329,,,
1439,꽁치통조림,꽁치통조림,1733,올리고당,올리고당,0.9329,,,
1727,숙주나물,숙주나물,1783,겨자,겨자,0.9329,,,
1837,짜장가루,짜장가루,1887,가래떡,가래떡,0.9329,,,
1971,식용류,식용류,1981,파채,파채,0.9329,,,
1986,다진야채,다진야채,2124,건미역,건미역,0.9329,,,
2014,순두부,순두부,2474,톳,톳,0.9329,,,
2185,보리새우,보리새우,2557,노랑피망,노랑피망,0.9329,,,
2218,가시오이,가시오이,2294,파래김,파래김,0.9329,,,
2234,양배추채,양배추채,2700,속배추,속배추,0.9329,,,
2337,땡초,땡초,2359,손질오징어,손질오징어,0.9329,,,
2373,사과 간 것(사과주스),사과간것(사과주스),2619,사천 고추,사천고추,0.9329,,,
2618,바지락,바지락,2688,바지락살,바지락살,0.9329,,,
35,깨소금,깨소금,1998,청피망,청피망,0.9328,,,
48,무,무,2329,미향,미향,0.9328,,,
78,부추,부추,1734,쪽파,쪽파,0.9328,,,
196,황태채,황태채,2568,깻가루,깻가루,0.9328,,,
200,청주,청주,2173,동그란어묵,동그란어묵,0.9328,,,
358,대패 삼겹살,대패삼겹살,2401,우리밀 볼어묵,우리밀볼어묵,0.9328,,,
373,들깻가루,들깻가루,1971,식용류,식용류,0.9328,,,
896,체더치즈,체더치즈,2646,구운어묵,구운어묵,0.9328,,,
1172,부침유,부침유,1883,미역,미역,0.9328,,,
1764,다진대파,다진대파,2614,생강청,생강청,0.9328,,,
1948,새우젓국물,새우젓국물,2381,무말랭이,무말랭이,0.9328,,,
2012,실채,실채,3578,큰감자,큰감자,0.9328,,,
2022,피망,피망,2304,얼가리,얼가리,0.9328,,,
2075,연두부,연두부,2700,속배추,속배추,0.9328,,,
2153,두부 1모,두부1모,2517,중간 고춧가루,중간고춧가루,0.9328,,,
2481,알감자,알감자,2688,바지락살,바지락살,0.9328,,,
56,두부,두부,1439,꽁치통조림,꽁치통조림,0.9327,,,
56,두부,두부,2168,자숙새우,자숙새우,0.9327,,,
60,채썬 양배추,양배추,2037,청·홍 고추,청·홍고추,0.9327,,,
84,매실액,매실액,1856,후랑크소세지,후랑크소세지,0.9327,,,
86,캐첩,케첩,2048,알래스칸 사각어묵,알래스칸사각어묵,0.9327,,,
101,"양파
작은사이즈",양파,2455,사각 어묵,사각어묵,0.9327,,,
108,참치,참치,1856,후랑크소세지,후랑크소세지,0.9327,,,
108,참치,참치,2750,죽봉어묵,죽봉어묵,0.9327,,,
135,들깨,들깨,1729,알육수,알육수,0.9327,,,
152,크래미,크래미,2470,어간장,어간장,0.9327,,,
191,숙주,숙주,2189,피망(小),피망(小),0.9327,,,
196,황태채,황태채,952,양파즙,양파즙,0.9327,,,
373,들깻가루,들깻가루,2341,무시래기,무시래기,0.9327,,,
546,오리고기,오리고기,2625,근대,근대,0.9327,,,
713,묵은지,묵은지,2067,명란,명란,0.9327,,,
713,묵은지,묵은지,2200,허브솔트,허브솔트,0.9327,,,
1763,취나물,취나물,3578,큰감자,큰감자,0.9327,,,
1883,미역,미역,2891,저염 명란,저염명란,0.9327,,,
1986,다진야채,다진야채,2381,무말랭이,무말랭이,0.9327,,,
2099,납작어묵,납작어묵,2274,생강소스,생강소스,0.9327,,,
2173,동그란어묵,동그란어묵,2319,넓적 어묵,넓적어묵,0.9327,어묵,Y,rule_exact_after_cleanup
2185,보리새우,보리새우,2793,네모참치,네모참치,0.9327,,,
2304,얼가리,얼가리,2455,사각 어묵,사각어묵,0.9327,,,
2359,손질오징어,손질오징어,2665,짜장소스,짜장소스,0.9327,,,
2377,양상추,양상추,2432,다진홍고추,다진홍고추,0.9327,,,
9,대파,대파,1883,미역,미역,0.9326,,,
50,참치액,참치액,1439,꽁치통조림,꽁치통조림,0.9326,,,
56,두부,두부,1968,황석어젓,황석어젓,0.9326,,,
78,부추,부추,1938,적채,적채,0.9326,,,
93,도토리묵,도토리묵,2710,파프리카노랑,파프리카노랑,0.9326,,,
138,들깨가루,들깨가루,2329,미향,미향,0.9326,,,
200,청주,청주,2044,참나물,참나물,0.9326,,,
275,꼬막,꼬막,2304,얼가리,얼가리,0.9326,,,
559,머스터드소스,머스터드소스,1131,집간장,집간장,0.9326,,,
712,리챔,리챔,1938,적채,적채,0.9326,,,
